"word","speaker","condition","snd1Bgn","snd2Bgn","snd3Bgn","snd3Fin","snd1","snd2","snd3","file","h1","h1Int","h2","h2Int","a1","a1Int","a2","a2Int","f3","f3Int","wordType","snd1IntOrig","snd2IntOrig","snd3IntOrig","snd23IntOrig","snd2IntNorm","snd3IntNorm","snd23IntNorm","a1h1Int","a2h1Int","h2h1Int","conditionNorm","conditionNorm2","snd1BgnNorm","snd2BgnNorm","snd3BgnNorm","snd3FinNorm","plsMax","plsSD","plsMaxPoint","plsMaxPointNorm","plsMaxNorm","lDur","meanlIntvl"
"s_olo_m^an","M35","Free narrative",-0.0564999999999998,0,0.0698000000000008,0.110200000000006,"o_left","l","o_right","07__M35__M40_free_narr",215,44,431,42,431,42,1034,28,2756,22,"l",76.3007,76.2098,76.0275,76.1429,69.8333,69.6488,68.1155,-2,-16,-2,"Free narrative","l, Free narrative",-0.809455587392538,0,1,1.57879656160465,0.00529999999999831,0.000240023765905891,-0.046249999999997,-0.662607449856684,0.0759312320916655,0.0698000000000008,0.00715499999999956
"iw_^alo_","M35","Free narrative",-0.0912000000000006,0,0.115400000000008,0.159000000000006,"^a","l","o","07__M35__M40_free_narr",137,44,273,34,345,40,1077,23,1852,15,"l",76.7445,75.3917,74.7768,75.2231,70.8473,70.2348,70.4462,-4,-21,-10,"Free narrative","l, Free narrative",-0.790294627382965,0,1,1.37781629116113,0.0075999999999965,0.0003774917217637,0.127800000000008,1.10745233968803,0.0658578856152163,0.115400000000008,0.00715499999999956
"tawsː_^ulo_","M40","Free narrative",-0.0570000000000022,0,0.0790999999999968,0.143799999999999,"^u","l","o","07__M35__M40_free_narr",169,44,337,42,474,41,1034,18,1852,18,"l",78.2072,76.3459,75.8149,76.1069,70.6398,70.1075,69.292,-3,-26,-2,"Free narrative","l, Free narrative",-0.720606826801573,0,1,1.81795195954494,0.00839999999999463,0.000737039695829149,0.131,1.6561314791404,0.106194690265423,0.0790999999999968,0.00787679999999932
"w_olˀ^o_ndlo","M40","Free narrative",-0.056200000000004,0,0.0559999999999974,0.124399999999994,"o","lˀ","^o","07__M35__M40_free_narr",129,35,258,43,301,44,1077,21,2196,15,"lˀ",77.7024,74.3914,76.4906,75.5453,68.1225,70.2261,68.0548,9,-14,8,"Free narrative","lˀ, Free narrative",-1.00357142857155,0,1,2.22142857142857,0.00820000000000221,0.000163828650851919,-0.0496000000000052,-0.88571428571442,0.146428571428618,0.0559999999999974,0.00787679999999932
"r^ejd_ilo_jd","M40","Free narrative",-0.0512999999999977,0,0.0849000000000046,0.149900000000002,"i","l","o","07__M35__M40_free_narr",129,40,258,49,258,49,1292,16,2283,25,"l",75.916,76.4044,77.437,76.8518,68.5404,69.5723,65.4148,9,-24,9,"Free narrative","l, Free narrative",-0.604240282685452,0,1,1.76560659599522,0.00829999999999131,0.000267519469695382,0.000849999999999795,0.0100117785630124,0.097762073026983,0.0849000000000046,0.00787679999999932
"haǯ_il^a_wšud","M40","Free narrative",-0.0362999999999971,0,0.0587000000000018,0.1126,"i","l","^a","07__M35__M40_free_narr",167,44,334,47,301,47,1335,15,2541,16,"l",77.2862,77.9788,77.6289,77.8112,69.941,69.5877,66.1824,3,-29,3,"Free narrative","l, Free narrative",-0.618398637137922,0,1,1.91822827938666,0.00670000000000925,0.000137068883369608,0.000250000000001194,0.00425894378196229,0.114139693356202,0.0587000000000018,0.00787679999999932
"h_ilˀ^o_","M40","Free narrative",-0.0283999999999907,0,0.0778000000000105,0.144600000000011,"i","lˀ","^o","07__M35__M40_free_narr",129,42,258,48,301,48,1421,22,2326,20,"lˀ",73.2869,75.9673,77.0362,76.4612,68.8035,69.8556,67.425,6,-20,6,"Free narrative","lˀ, Free narrative",-0.365038560411142,0,1,1.85861182519269,0.00740000000000407,0.000226344613494931,0.0128000000000057,0.164524421593881,0.0951156812339726,0.0778000000000105,0.00787679999999932
"č’al^ann_ilo_","M40","Free narrative",-0.0495999999999981,0,0.0702999999999889,0.133899999999997,"i","l","o","07__M35__M40_free_narr",129,36,258,37,431,40,1292,19,2110,18,"l",75.1951,74.24,77.9428,75.9995,65.843,69.5491,66.0567,4,-17,1,"Free narrative","l, Free narrative",-0.705547652916158,0,1,1.90469416785232,0.00730000000000075,0.000119023807140561,0.125549999999997,1.78591749644405,0.103840682788078,0.0702999999999889,0.00787679999999932
"petizarjadka_alo_jd","M40","Free narrative",-0.0464000000000055,0,0.069800000000015,0.102100000000007,"a","l","o","07__M35__M40_free_narr",110,34,219,41,388,42,1249,19,2885,5,"l",76.9549,74.031,73.2406,73.7814,71.0643,70.2747,70.5408,8,-15,7,"Free narrative","l, Free narrative",-0.664756446991341,0,1,1.46275071633217,0.0105999999999824,0.000552516719448556,0.0896000000000043,1.28366762177629,0.151862464183096,0.069800000000015,0.00787679999999932
"t_al^u_lˀalo","M40","Free narrative",-0.0418999999999983,0,0.0601000000000056,0.1036,"a","l","^u","07__M35__M40_free_narr",129,20,258,26,431,46,1034,23,2196,20,"l",78.0883,77.1738,76.4332,76.8627,70.947,70.2062,68.4295,26,3,6,"Free narrative","l, Free narrative",-0.69717138103152,0,1,1.7237936772045,0.00870000000000459,0.000462163143535161,-0.000849999999999795,-0.0141430948419254,0.144758735440995,0.0601000000000056,0.00787679999999932
"tal_^ulˀa_lo","M40","Free narrative",-0.0434999999999945,0,0.117800000000017,0.18780000000001,"^u","lˀ","a","07__M35__M40_free_narr",129,29,258,38,431,40,991,22,2153,8,"lˀ",76.4332,74.959,75.761,75.2579,68.9448,69.7438,68.4969,11,-7,9,"Free narrative","lˀ, Free narrative",-0.369269949066115,0,1,1.59422750424434,0.0075999999999965,0.00017882531874483,0.00830000000000553,0.0704584040747398,0.0645161290322191,0.117800000000017,0.00787679999999932
"tal^ulˀ_alo_","M40","Free narrative",-0.0699999999999932,0,0.0713999999999828,0.111699999999985,"a","l","o","07__M35__M40_free_narr",129,35,258,36,560,36,991,21,2713,13,"l",75.761,73.4583,76.6045,74.5938,67.2248,70.3742,67.9893,1,-14,1,"Free narrative","l, Free narrative",-0.980392156862886,0,1,1.56442577030829,0.00720000000001164,7.48331477344182e-05,0.0920999999999879,1.2899159663867,0.100840336134641,0.0713999999999828,0.00787679999999932
"h_^ilˀo_","M40","Free narrative",-0.0395000000000039,0,0.0631000000000199,0.124800000000022,"^i","lˀ","o","07__M35__M40_free_narr",129,30,258,33,388,40,1378,19,2670,12,"lˀ",77.0961,75.5693,76.9653,76.2599,68.2339,69.6219,67.2946,10,-11,3,"Free narrative","lˀ, Free narrative",-0.62599049128354,0,1,1.97781299524536,0.00860000000000127,0.000334467369189752,0.0156000000000063,0.247226624405727,0.136291600633892,0.0631000000000199,0.00787679999999932
"išː_^alo_","M40","Free narrative",-0.0401999999999987,0,0.0652000000000044,0.0951999999999771,"^a","l","o","07__M35__M40_free_narr",172,22,345,44,388,45,1120,27,2239,16,"l",77.3281,75.6552,75.3132,75.5474,70.0985,69.7559,70.2343,23,5,22,"Free narrative","l, Free narrative",-0.616564417177853,0,1,1.46012269938605,0.00560000000001537,0.000148848235130166,-0.00970000000000937,-0.148773006135103,0.0858895705523772,0.0652000000000044,0.00787679999999932
"^iš_ulo_","M40","Free narrative",-0.031800000000004,0,0.0670000000000073,0.122800000000012,"u","l","o","07__M35__M40_free_narr",172,36,345,51,345,51,1077,28,2670,17,"l",78.8401,79.8402,77.7581,78.8946,71.8614,69.7797,68.1365,15,-8,15,"Free narrative","l, Free narrative",-0.474626865671651,0,1,1.83283582089551,0.00589999999999691,7.49358700190541e-05,-0.0180499999999881,-0.26940298507442,0.0880597014924816,0.0670000000000073,0.00787679999999932
"uns_^alˀo_","M40","Free narrative",-0.0548000000000002,0,0.0612000000000137,0.109300000000019,"^a","lˀ","o","07__M35__M40_free_narr",129,16,258,19,388,43,1163,16,2713,8,"lˀ",77.288,74.698,76.2446,75.3787,68.8969,70.4481,68.1341,27,0,3,"Free narrative","lˀ, Free narrative",-0.89542483660111,0,1,1.78594771241821,0.00809999999998468,0.000156944509133861,0.00615000000000521,0.100490196078494,0.132352941176191,0.0612000000000137,0.00787679999999932
"hebrih_ilˀ^a_jd","M40","Free narrative",-0.0586000000000126,0,0.12530000000001,0.2089,"i","lˀ","^a","07__M35__M40_free_narr",133,42,266,39,301,42,1464,20,2196,9,"lˀ",75.5001,75.9157,75.6325,75.8023,70.5375,70.2505,67.1699,0,-22,-3,"Free narrative","lˀ, Free narrative",-0.467677573822889,0,1,1.66719872306451,0.00740000000001828,0.000159013475169211,0.0144999999999982,0.115722266560232,0.0590582601757198,0.12530000000001,0.00787679999999932
"buχːurad_ol^o_","M40","Free narrative",-0.0414000000000101,0,0.0803999999999974,0.216999999999985,"o","l","^o","07__M35__M40_free_narr",125,39,250,47,345,48,1034,12,2627,13,"l",77.3941,76.3251,76.9898,76.7437,69.5543,70.2174,68.7539,9,-27,8,"Free narrative","l, Free narrative",-0.514925373134471,0,1,2.69900497512427,0.00929999999999609,0.000152402759112529,0.00745000000000573,0.0926616915423629,0.115671641791,0.0803999999999974,0.00787679999999932
"w^oinn_olo_","M40","Free narrative",-0.0635000000000048,0,0.0730000000000075,0.145499999999998,"o_left","l","o_right","07__M35__M40_free_narr",122,37,245,43,474,34,1120,13,2670,7,"l",75.9296,76.4575,75.4262,75.9434,71.2739,70.2441,70.5172,-3,-24,6,"Free narrative","l, Free narrative",-0.869863013698606,0,1,1.99315068493128,0.00919999999999277,9.21132372931512e-05,0.125399999999999,1.71780821917789,0.126027397260162,0.0730000000000075,0.00787679999999932
"žir^ad_olo_","M40","Free narrative",-0.055800000000005,0,0.0992999999999995,0.148400000000009,"o_left","l","o_right","07__M35__M40_free_narr",121,41,242,45,388,42,904,12,2756,9,"l",77.3817,75.2176,75.5301,75.321,69.78,70.093,68.791,1,-29,4,"Free narrative","l, Free narrative",-0.561933534743255,0,1,1.4944612286003,0.00939999999999941,0.000190237946241469,0.0258999999999929,0.260825780463173,0.0946626384692795,0.0992999999999995,0.00787679999999932
"sː_ul^o_w","M40","Free narrative",-0.0356000000000165,0,0.0737000000000023,0.15949999999998,"u","l","^o","07__M35__M40_free_narr",120,38,241,43,215,44,474,38,2627,7,"l",75.2294,75.8223,74.7196,75.2289,71.1472,70.0436,67.5092,6,0,5,"Free narrative","l, Free narrative",-0.483039348711199,0,1,2.16417910447727,0.00979999999998427,0.000219748660254056,0.148499999999984,2.01492537313405,0.132971506105617,0.0737000000000023,0.00787679999999932
"w_^ulˀo_ndid","M35","Free narrative",-0.0481000000000051,0,0.0716000000000179,0.123199999999997,"^u","lˀ","o","07__M35__M40_free_narr",129,21,258,33,258,33,861,12,2239,-7,"lˀ",69.3029,65.9675,71.3407,68.2186,64.1481,69.5291,68.8779,12,-9,12,"Free narrative","lˀ, Free narrative",-0.671787709497111,0,1,1.72067039106098,0.00829999999999131,0.000391881906410387,-0.0390499999999889,-0.545391061452223,0.115921787709347,0.0716000000000179,0.00715499999999956
"z_^olo_","M35","Free narrative",-0.0329000000000121,0,0.0725999999999942,0.116500000000002,"^o","l","o","07__M35__M40_free_narr",172,39,345,44,345,44,1034,30,2153,17,"l",76.51,76.1824,76.5061,76.3043,69.9256,70.2438,64.7983,5,-9,5,"Free narrative","l, Free narrative",-0.453168044077338,0,1,1.60468319559244,0.00690000000000168,0.000435869113448004,-0.0289500000000231,-0.398760330578863,0.0950413223140803,0.0725999999999942,0.00715499999999956
"w_ulˀ^o_n","M35","Free narrative",-0.0262000000000171,0,0.088499999999982,0.171599999999984,"u","lˀ","^o","07__M35__M40_free_narr",172,35,345,48,345,48,904,25,1766,16,"lˀ",71.9718,75.7664,75.5331,75.6534,69.8859,69.6553,66.1203,13,-10,13,"Free narrative","lˀ, Free narrative",-0.296045197740366,0,1,1.93898305084767,0.00669999999999504,0.000290716578531254,-0.018250000000009,-0.20621468926568,0.0757062146892249,0.088499999999982,0.00715499999999956
"hud_^alo_jd","M35","Free narrative",-0.0938999999999908,0,0.0816000000000088,0.15470000000002,"^a","l","o","07__M35__M40_free_narr",129,34,258,42,345,44,1034,28,2627,10,"l",77.268,75.1844,75.5859,75.3742,69.6348,70.0342,66.7883,10,-6,8,"Free narrative","l, Free narrative",-1.15073529411741,0,1,1.89583333333337,0.00749999999999318,0.000130558241967273,0.131950000000018,1.61703431372553,0.0919117647057889,0.0816000000000088,0.00715499999999956
"k^od_ilo_","M35","Free narrative",-0.0307999999999993,0,0.0649999999999977,0.12639999999999,"i","l","o","07__M35__M40_free_narr",129,23,258,39,258,39,1507,21,2584,12,"l",74.2465,73.0573,75.7921,74.3843,67.4577,70.1934,65.5922,16,-2,16,"Free narrative","l, Free narrative",-0.473846153846159,0,1,1.94461538461529,0.00860000000000127,0.000263134501881424,0.00139999999998963,0.0215384615383028,0.132307692307717,0.0649999999999977,0.00715499999999956
"w_^ulˀo_nd","M40","Free narrative",-0.0199000000000069,0,0.0730999999999824,0.154399999999981,"^u","lˀ","o","07__M35__M40_free_narr",172,37,345,40,301,41,991,22,1766,19,"lˀ",75.5588,76.103,75.1892,75.6221,71.01,70.0956,69.4329,4,-15,3,"Free narrative","lˀ, Free narrative",-0.272229822161583,0,1,2.11217510259943,0.00679999999999836,0.000210277255586481,0.148099999999999,2.02599179206614,0.0930232558139535,0.0730999999999824,0.00787679999999932
"wstreč^all_ilˀo_hebʁodi","M40","Free narrative",-0.0579999999999927,0,0.0757000000000119,0.128700000000009,"i","lˀ","o","07__M35__M40_free_narr",117,40,234,44,258,43,1249,14,2670,15,"lˀ",75.6131,74.4986,75.5041,74.9127,69.3364,70.3402,68.4086,3,-26,4,"Free narrative","lˀ, Free narrative",-0.766182298546679,0,1,1.70013210039616,0.00969999999998095,0.000276041356339159,0.102350000000015,1.35204755614266,0.128137384411881,0.0757000000000119,0.00787679999999932
"w_ulˀ^o_n","M40","Free narrative",-0.0354000000000099,0,0.0664999999999907,0.135699999999986,"u","lˀ","^o","07__M35__M40_free_narr",117,44,234,48,258,47,904,14,1637,-2,"lˀ",77.9101,77.0987,75.3091,76.1857,71.4856,69.6944,66.8766,3,-30,4,"Free narrative","lˀ, Free narrative",-0.532330827067892,0,1,2.04060150375947,0.00990000000001601,0.000176568600231744,0.125149999999991,1.88195488721817,0.148872180451389,0.0664999999999907,0.00787679999999932
"h_ilˀ^a_","M35","Free narrative",-0.0290999999999997,0,0.0805999999999756,0.1404,"i","lˀ","^a","07__M35__M40_free_narr",43,18,86,23,258,28,1593,-2,2670,-4,"lˀ",71.3148,66.5274,75.9771,70.552,60.1076,69.5565,64.5749,10,-20,5,"Free narrative","lˀ, Free narrative",-0.361042183622934,0,1,1.74193548387149,0.0356000000000165,0.00668229785142951,0.0290999999999855,0.361042183622758,0.44168734491349,0.0805999999999756,0.00715499999999956
"mas_al^a_","M35","Free narrative",-0.0280999999999949,0,0.0626000000000317,0.132100000000037,"a","l","^a","07__M35__M40_free_narr",129,37,258,32,560,34,1034,28,2842,2,"l",71.672,72.7341,75.3031,74.0852,67.0206,69.5881,65.7821,-3,-9,-5,"Free narrative","l, Free narrative",-0.448881789137071,0,1,2.11022364217204,0.00850000000002638,0.000380058475038184,0.0952500000000214,1.52156549520724,0.135782747604186,0.0626000000000317,0.00715499999999956
"mis_alˀ^a_kːu","M35","Free narrative",-0.051400000000001,0,0.0802999999999656,0.129599999999982,"a","lˀ","^a","07__M35__M40_free_narr",129,31,258,39,431,45,1077,30,2670,7,"lˀ",73.7856,74.0343,74.7233,74.2964,69.2324,69.9241,66.5731,14,-1,8,"Free narrative","lˀ, Free narrative",-0.640099626401283,0,1,1.61394769613995,0.00760000000002492,0.00012605287804996,0.00279999999997926,0.0348692403484491,0.0946450809468017,0.0802999999999656,0.00715499999999956
"šː_el^a_","M35","Free narrative",-0.0752999999999702,0,0.060100000000034,0.165700000000015,"e","l","^a","07__M35__M40_free_narr",129,40,258,42,388,41,1206,19,2541,17,"l",72.5117,74.9231,74.2032,74.4642,70.4282,69.7076,65.2611,1,-21,2,"Free narrative","l, Free narrative",-1.25291181364272,0,1,2.75707154741966,0.00780000000003156,0.000267530522828934,0.111700000000013,1.85856905157987,0.129783693844046,0.060100000000034,0.00715499999999956
"h^aq'_ilˀa_","M35","Free narrative",-0.0418000000000234,0,0.09699999999998,0.262299999999982,"i","lˀ","a","07__M35__M40_free_narr",101,24,202,27,301,31,1507,13,2670,4,"lˀ",68.2302,63.2112,64.6859,64.1404,68.6373,70.1116,70.4544,7,-11,3,"Free narrative","lˀ, Free narrative",-0.430927835051876,0,1,2.70412371134058,0.00970000000000937,0.000360051519611435,0.214149999999989,2.20773195876323,0.100000000000117,0.09699999999998,0.00715499999999956
"mas_^ala_","M35","Free narrative",-0.050200000000018,0,0.0844999999999914,0.173799999999972,"^a","l","a","07__M35__M40_free_narr",134,38,268,37,560,38,1077,33,2541,8,"l",74.3294,74.5922,74.9982,74.8009,69.3673,69.7725,68.8027,0,-5,-1,"Free narrative","l, Free narrative",-0.59408284023696,0,1,2.05680473372768,0.0106999999999857,0.00130365104548071,0.15455,1.82899408284043,0.126627218934755,0.0844999999999914,0.00715499999999956
"s^ebg_ulo_","M35","Free narrative",-0.0532000000000039,0,0.077699999999993,0.118599999999958,"u","l","o","07__M35__M40_free_narr",172,34,345,48,345,48,991,28,2584,20,"l",75.202,78.7025,77.6737,78.3473,71.2211,70.1979,64.6736,14,-6,14,"Free narrative","l, Free narrative",-0.684684684684797,0,1,1.52638352638312,0.00639999999998508,0.00012171612388962,-0.0479000000000269,-0.616473616474019,0.0823680823678978,0.077699999999993,0.00715499999999956
"mas_^ala__2","M35","Free narrative",-0.0430999999999813,0,0.0504999999999995,0.113900000000001,"^a","l","a","07__M35__M40_free_narr",172,31,345,32,517,41,1163,26,2369,13,"l",77.7905,76.6416,77.0492,76.8683,69.7038,70.1094,64.819,10,-5,1,"Free narrative","l, Free narrative",-0.85346534653429,0,1,2.2554455445545,0.00640000000004193,0.000225729586352687,-0.0275999999999783,-0.546534653464922,0.126732673268158,0.0504999999999995,0.00715499999999956
"h_alˀ^a_","M40","Free narrative",-0.082300000000032,0,0.108799999999974,0.279399999999953,"a","lˀ","^a","07__M35__M40_free_narr",129,33,258,43,388,39,1034,22,2756,14,"lˀ",76.9286,74.9685,74.6358,74.7654,69.8624,69.532,69.1295,6,-11,10,"Free narrative","lˀ, Free narrative",-0.756433823529888,0,1,2.56801470588254,0.0081000000000131,0.000133579758190112,0.00684999999998581,0.0629595588234142,0.074448529411903,0.108799999999974,0.00787679999999932
"k_^ale_b","M40","Free narrative",-0.0620000000000118,0,0.0738999999999805,0.142999999999972,"^a","l","e","07__M35__M40_free_narr",129,16,258,46,258,46,1507,28,2584,13,"l",76.8651,76.2302,77.5167,76.8517,68.4175,69.704,65.335,30,12,30,"Free narrative","l, Free narrative",-0.838971583220949,0,1,1.93504736129919,0.00799999999998136,0.00032229589490538,-0.0408999999999935,-0.553450608931046,0.108254397834688,0.0738999999999805,0.00787679999999932
"hin_ul^o_gusːi","M40","Free narrative",-0.0530999999999722,0,0.0670000000000073,0.112000000000023,"u","l","^o","07__M35__M40_free_narr",129,36,258,47,258,47,1249,27,2670,17,"l",77.3772,77.8136,76.6464,77.3445,71.0084,69.8426,68.6981,11,-9,11,"Free narrative","l, Free narrative",-0.792537313432334,0,1,1.67164179104494,0.00730000000004338,8.88843793921982e-05,-0.0207499999999925,-0.309701492537168,0.108955223881233,0.0670000000000073,0.00787679999999932
"bik’^osː_ulˀa_","M40","Free narrative",-0.0339000000000169,0,0.0513000000000261,0.115799999999979,"u","lˀ","a","07__M35__M40_free_narr",129,38,258,47,258,47,1163,24,2627,21,"lˀ",77.3552,74.5593,75.0378,74.8257,69.2343,69.7163,66.7879,9,-14,9,"Free narrative","lˀ, Free narrative",-0.660818713450286,0,1,2.25730994151891,0.0105000000000359,0.00139394699874014,0.0503500000000088,0.981481481481153,0.204678362573696,0.0513000000000261,0.00787679999999932
"s_il^a_lʟbo","M40","Free narrative",-0.0384999999999991,0,0.0600000000000023,0.128800000000012,"i","l","^a","07__M35__M40_free_narr",129,34,258,45,301,46,1335,25,2498,22,"l",77.1485,74.7601,77.3696,76.1553,67.7,70.3094,65.7857,12,-9,11,"Free narrative","l, Free narrative",-0.641666666666627,0,1,2.14666666666679,0.00889999999998281,0.000288872581636925,0.0104500000000201,0.174166666666994,0.148333333333041,0.0600000000000023,0.00787679999999932
"mas_al^a_","M40","Free narrative",-0.0559000000000083,0,0.0600999999999772,0.158999999999992,"a","l","^a","07__M35__M40_free_narr",116,40,231,43,388,40,1163,19,2756,11,"l",76.1225,76.0863,71.8262,73.4355,74.5145,70.2565,69.6093,0,-21,3,"Free narrative","l, Free narrative",-0.930116472546248,0,1,2.64559068219721,0.0115000000000123,0.00064157544187826,0.148749999999978,2.47504159733835,0.191347753744037,0.0600999999999772,0.00787679999999932
"m^as_ala_","M40","Free narrative",-0.0538999999999987,0,0.0618000000000052,0.109100000000012,"a_left","l","a_right","07__M35__M40_free_narr",122,39,243,42,474,45,1034,19,2756,12,"l",75.4586,76.849,76.8983,76.8704,69.6761,69.727,68.9721,6,-20,3,"Free narrative","l, Free narrative",-0.87216828478955,0,1,1.76537216828484,0.00929999999999609,0.000324943433995361,0.0888500000000079,1.43770226537217,0.150485436893128,0.0618000000000052,0.00787679999999932
"wok'_olˀ^a_","M40","Free narrative",-0.0780000000000314,0,0.105199999999968,0.275800000000004,"o","lˀ","^a","07__M35__M40_free_narr",140,33,279,40,474,44,1034,28,2153,18,"lˀ",77.1909,76.3338,74.9677,75.4888,71.131,69.7661,70.5211,11,-5,7,"Free narrative","lˀ, Free narrative",-0.741444866920676,0,1,2.62167300380312,0.00900000000001455,0.00150495912262784,0.250699999999995,2.38307984790942,0.0855513307986435,0.105199999999968,0.00787679999999932
"bik'_olˀ^a_","M40","Free narrative",-0.0339999999999918,0,0.0626000000000317,0.117600000000039,"o","lˀ","^a","07__M35__M40_free_narr",162,39,324,44,431,45,1206,22,2541,20,"lˀ",77.4042,76.3698,74.8143,75.6427,71.2166,69.662,67.8284,6,-17,5,"Free narrative","lˀ, Free narrative",-0.543130990414929,0,1,1.87859424920094,0.00819999999998799,0.00046271509933966,0.109100000000012,1.74281150159676,0.130990415335205,0.0626000000000317,0.00787679999999932
"w_olˀ^o_ndil","M40","Free narrative",-0.0285000000000082,0,0.0944999999999823,0.141300000000001,"o","lˀ","^o","07__M35__M40_free_narr",129,31,258,38,431,40,1034,22,2756,6,"lˀ",76.7416,74.4777,73.4673,74.1428,71.3238,70.3147,69.6755,9,-9,7,"Free narrative","lˀ, Free narrative",-0.301587301587445,0,1,1.49523809523839,0.0104000000000042,0.000917312372260591,0.130499999999984,1.38095238095247,0.110052910052975,0.0944999999999823,0.00787679999999932
"heg^ebrih_ilo_","M40","Free narrative",-0.0724999999999909,0,0.0901000000000067,0.231600000000014,"i","l","o","07__M35__M40_free_narr",124,33,247,43,258,43,1120,6,2584,18,"l",77.012,75.706,74.1094,74.7306,71.6751,70.0833,69.6212,10,-27,10,"Free narrative","l, Free narrative",-0.804661487236243,0,1,2.57047724750274,0.0110000000000241,0.000439654831622145,0.219999999999999,2.44173140954475,0.122086570477506,0.0901000000000067,0.00787679999999932
"hug_^alo_","M40","Free narrative",-0.0709999999999695,0,0.0665000000000191,0.11160000000001,"^a","l","o","07__M35__M40_free_narr",117,38,233,43,388,45,1034,21,2627,9,"l",76.8236,75.7273,74.673,75.3015,71.5155,70.4604,68.6285,7,-17,5,"Free narrative","l, Free narrative",-1.06766917293157,0,1,1.67819548872147,0.00960000000003447,0.000245664155287593,0.103399999999993,1.55488721804457,0.144360902256116,0.0665000000000191,0.00787679999999932
"w_olˀ^o_ndillo","M40","Free narrative",-0.0326000000000022,0,0.0660000000000309,0.11930000000001,"o","lˀ","^o","07__M35__M40_free_narr",86,31,172,35,388,40,1034,19,2584,3,"lˀ",76.1378,74.2616,76.3068,75.1758,67.5048,69.5603,65.869,9,-12,4,"Free narrative","lˀ, Free narrative",-0.493939393939196,0,1,1.80757575757506,0.0108999999999924,0.000295912322429124,0.00155000000000882,0.0234848484849711,0.165151515151322,0.0660000000000309,0.00787679999999932
"č’it_ulˀ^o_","M35","Free narrative",-0.0348999999999933,0,0.103400000000022,0.16579999999999,"u","lˀ","^o","07__M35__M40_free_narr",129,28,258,36,258,36,947,13,2110,-2,"lˀ",69.5449,66.867,67.894,67.2533,68.8501,69.8825,75.3593,8,-15,8,"Free narrative","lˀ, Free narrative",-0.337524177949573,0,1,1.60348162475779,0.00860000000000127,0.000482636987330782,0.160799999999995,1.55512572533811,0.0831721470019289,0.103400000000022,0.00715499999999956
"mis_^alˀa_","M35","Free narrative",-0.0855999999999995,0,0.0767000000000166,0.146500000000003,"^a","lˀ","a","07__M35__M40_free_narr",129,24,258,28,431,35,1163,19,2326,-4,"lˀ",70.1651,69.0503,66.8334,67.9942,72.6627,70.4465,74.1608,11,-5,4,"Free narrative","lˀ, Free narrative",-1.11603650586676,0,1,1.91003911342857,0.00839999999999463,0.000301882435601574,0.108300000000014,1.41199478487602,0.109517601042931,0.0767000000000166,0.00715499999999956
"aš_ol^a_wl","M40","Free narrative",-0.0312000000000126,0,0.0802999999999656,0.119799999999998,"o","l","^a","07__M35__M40_free_narr",168,38,336,36,301,39,1120,20,2110,10,"l",78.729,74.9741,77.6562,75.8581,67.1142,69.8002,67.2019,1,-18,-2,"Free narrative","l, Free narrative",-0.388542963885752,0,1,1.49190535491967,0.007000000000005,0.000233596017870546,0.112799999999964,1.40473225404748,0.0871731008718306,0.0802999999999656,0.00787679999999932
"worč’^unn_ilˀa_","M40","Free narrative",-0.0431000000000381,0,0.0518999999999892,0.120799999999974,"i","lˀ","a","07__M35__M40_free_narr",129,37,258,46,258,46,1249,22,2584,24,"lˀ",77.2459,75.7477,74.9839,75.3123,70.6748,69.9155,67.3285,9,-15,9,"Free narrative","lˀ, Free narrative",-0.830443159923836,0,1,2.32755298651251,0.0100000000000477,0.000870804601271337,0.106399999999979,2.05009633911371,0.192678227361268,0.0518999999999892,0.00787679999999932
"s^ebg_ulo_","M40","Free narrative",-0.0423000000000116,0,0.0505999999999744,0.084699999999998,"u","l","o","07__M35__M40_free_narr",120,40,241,43,258,43,1034,16,1938,9,"l",76.684,75.6336,76.5108,75.9871,69.0011,69.8797,67.4763,3,-24,3,"Free narrative","l, Free narrative",-0.835968379447291,0,1,1.67391304347907,0.00950000000000273,0.000228988858760242,0.0745499999999879,1.47332015810327,0.187747035573271,0.0505999999999744,0.00787679999999932
"w_ulˀ^o_m","M40","Free narrative",-0.0483000000000402,0,0.036899999999946,0.0954999999999586,"u","lˀ","^o","07__M35__M40_free_narr",123,34,247,43,258,43,991,20,2713,5,"lˀ",76.9473,76.9877,77.2055,77.1212,69.3021,69.5222,65.9157,9,-14,9,"Free narrative","lˀ, Free narrative",-1.3089430894339,0,1,2.58807588076148,0.00909999999998945,0.000181544301299211,0.00154999999995198,0.0420054200529607,0.246612466124736,0.036899999999946,0.00787679999999932
"sː^or_ilo_","M40","Free narrative",-0.0717999999999961,0,0.0883000000000038,0.140099999999961,"i","l","o","07__M35__M40_free_narr",129,29,258,34,388,44,1292,9,2584,4,"l",75.2904,76.0787,76.7947,76.3435,69.6691,70.3842,67.5488,15,-20,5,"Free narrative","l, Free narrative",-0.813137032842503,0,1,1.58663646659066,0.00919999999996435,0.000230911580698911,0.00959999999997763,0.108720271800421,0.104190260475243,0.0883000000000038,0.00787679999999932
