"sound","word","condition","speaker","plsIntvl","plsIntvlNorm","points","pointsNorm","pointsOrig","file","intensityOrig","conditionNorm","conditionNorm2","wordType","conditionWord"
"^a","šː_el^a_","Free narrative","M35",0.00780000000003156,0.129783693844046,0.111700000000013,1.85856905157987,0.183099999999968,"07__M35__M40_free_narr",72.773,"Free narrative","l, Free narrative","l","Free narrative, šː_el^a_"
"^a","šː_el^a_","Free narrative","M35",0.00769999999999982,0.128119800332703,0.119450000000029,1.98752079866824,0.190899999999999,"07__M35__M40_free_narr",73.3878,"Free narrative","l, Free narrative","l","Free narrative, šː_el^a_"
"^a","šː_el^a_","Free narrative","M35",0.00779999999997472,0.1297836938431,0.127200000000016,2.11647254575614,0.198599999999999,"07__M35__M40_free_narr",74.2834,"Free narrative","l, Free narrative","l","Free narrative, šː_el^a_"
"^a","šː_el^a_","Free narrative","M35",0.00760000000002492,0.126455906822306,0.134900000000016,2.24459234608885,0.206399999999974,"07__M35__M40_free_narr",74.0893,"Free narrative","l, Free narrative","l","Free narrative, šː_el^a_"
"^a","šː_el^a_","Free narrative","M35",0.00759999999996808,0.126455906821361,0.142500000000013,2.37104825291068,0.213999999999999,"07__M35__M40_free_narr",72.5304,"Free narrative","l, Free narrative","l","Free narrative, šː_el^a_"
"^a","šː_el^a_","Free narrative","M35",0.00769999999999982,0.128119800332703,0.150149999999996,2.49833610648771,0.221599999999967,"07__M35__M40_free_narr",70.7293,"Free narrative","l, Free narrative","l","Free narrative, šː_el^a_"
"^a","šː_el^a_","Free narrative","M35",0.00780000000003156,0.129783693844046,0.157900000000012,2.62728785357609,0.229299999999967,"07__M35__M40_free_narr",70.0281,"Free narrative","l, Free narrative","l","Free narrative, šː_el^a_"
"i","h^aq'_ilˀa_","Free narrative","M35",0.00860000000000127,0.0886597938144644,-0.033800000000042,-0.348453608247928,0.00369999999998072,"07__M35__M40_free_narr",68.1872,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"i","h^aq'_ilˀa_","Free narrative","M35",0.00830000000001974,0.0855670103094995,-0.0253500000000315,-0.261340206185946,0.012299999999982,"07__M35__M40_free_narr",68.9567,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"i","h^aq'_ilˀa_","Free narrative","M35",0.00869999999997617,0.0896907216492574,-0.0168500000000336,-0.173711340206567,0.0206000000000017,"07__M35__M40_free_narr",68.8358,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"i","h^aq'_ilˀa_","Free narrative","M35",0.00870000000003301,0.0896907216498434,-0.00815000000002897,-0.084020618557017,0.0292999999999779,"07__M35__M40_free_narr",68.0821,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00839999999999463,0.0865979381442924,0.000399999999984857,0.00412371134005092,0.0380000000000109,"07__M35__M40_free_narr",66.8,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00850000000002638,0.0876288659796714,0.00884999999999536,0.0912371134020329,0.0464000000000055,"07__M35__M40_free_narr",65.3847,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00879999999995107,0.0907216494840504,0.0174999999999841,0.180412371133894,0.0549000000000319,"07__M35__M40_free_narr",64.1307,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00870000000003301,0.0896907216498434,0.0262499999999761,0.270618556700841,0.063699999999983,"07__M35__M40_free_narr",63.1749,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00839999999999463,0.0865979381442924,0.03479999999999,0.358762886597909,0.072400000000016,"07__M35__M40_free_narr",62.6407,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00909999999998945,0.0938144329896013,0.043549999999982,0.448969072164855,0.0808000000000106,"07__M35__M40_free_narr",62.315,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00909999999998945,0.0938144329896013,0.0526499999999714,0.542783505154457,0.0899000000000001,"07__M35__M40_free_narr",62.127,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00909999999998945,0.0938144329896013,0.0617499999999609,0.636597938144058,0.0989999999999895,"07__M35__M40_free_narr",61.813,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00890000000003965,0.0917525773200154,0.0707499999999754,0.729381443298866,0.108099999999979,"07__M35__M40_free_narr",62.0219,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00900000000001455,0.0927835051548083,0.0797000000000025,0.821649484536278,0.117000000000019,"07__M35__M40_free_narr",62.5582,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00869999999997617,0.0896907216492574,0.0885499999999979,0.912886597938311,0.126000000000033,"07__M35__M40_free_narr",63.603,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"lˀ","h^aq'_ilˀa_","Free narrative","M35",0.00799999999998136,0.0824742268039485,0.0968999999999767,0.998969072164914,0.134700000000009,"07__M35__M40_free_narr",65.4112,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00890000000003965,0.0917525773200154,0.105349999999987,1.0860824742269,0.142699999999991,"07__M35__M40_free_narr",67.1189,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00879999999995107,0.0907216494840504,0.114199999999983,1.17731958762893,0.15160000000003,"07__M35__M40_free_narr",68.2149,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00900000000001455,0.0927835051548083,0.123099999999965,1.26907216494836,0.160399999999981,"07__M35__M40_free_narr",68.5015,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00889999999998281,0.0917525773194293,0.132049999999964,1.36134020618548,0.169399999999996,"07__M35__M40_free_narr",68.4817,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00880000000000791,0.0907216494846364,0.140899999999959,1.45257731958751,0.178299999999979,"07__M35__M40_free_narr",68.3996,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00890000000003965,0.0917525773200154,0.149749999999983,1.54381443298984,0.187099999999987,"07__M35__M40_free_narr",67.6852,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00899999999995771,0.0927835051542223,0.158699999999982,1.63608247422695,0.196000000000026,"07__M35__M40_free_narr",66.6102,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00900000000001455,0.0927835051548083,0.167699999999968,1.72886597938147,0.204999999999984,"07__M35__M40_free_narr",65.9979,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00920000000002119,0.0948453608249803,0.176799999999986,1.82268041237136,0.213999999999999,"07__M35__M40_free_narr",65.869,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00929999999999609,0.0958762886597733,0.186049999999994,1.91804123711374,0.22320000000002,"07__M35__M40_free_narr",65.6461,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00929999999999609,0.0958762886597733,0.195349999999991,2.01391752577351,0.232500000000016,"07__M35__M40_free_narr",64.9826,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00929999999999609,0.0958762886597733,0.204649999999987,2.10979381443329,0.241800000000012,"07__M35__M40_free_narr",63.6772,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00970000000000937,0.100000000000117,0.214149999999989,2.20773195876323,0.251100000000008,"07__M35__M40_free_narr",62.4458,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00939999999997099,0.0969072164945663,0.22369999999998,2.30618556701057,0.260800000000017,"07__M35__M40_free_narr",61.9252,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00940000000002783,0.0969072164951523,0.233099999999979,2.40309278350543,0.270199999999988,"07__M35__M40_free_narr",61.0008,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"a","h^aq'_ilˀa_","Free narrative","M35",0.00909999999998945,0.0938144329896013,0.242349999999988,2.49845360824781,0.279600000000016,"07__M35__M40_free_narr",59.8019,"Free narrative","lˀ, Free narrative","lˀ","Free narrative, h^aq'_ilˀa_"
"^a","mas_^ala_","Free narrative","M35",0.00630000000001019,0.0745562130178797,-0.0398500000000013,-0.471597633136158,0.00720000000001164,"07__M35__M40_free_narr",73.0552,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"^a","mas_^ala_","Free narrative","M35",0.00630000000001019,0.0745562130178797,-0.0335499999999911,-0.397041420118278,0.0135000000000218,"07__M35__M40_free_narr",74.4278,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"^a","mas_^ala_","Free narrative","M35",0.00639999999998508,0.0757396449702454,-0.0271999999999935,-0.321893491124216,0.019800000000032,"07__M35__M40_free_narr",75.2059,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"^a","mas_^ala_","Free narrative","M35",0.00639999999998508,0.0757396449702454,-0.0208000000000084,-0.24615384615397,0.0262000000000171,"07__M35__M40_free_narr",75.6212,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"^a","mas_^ala_","Free narrative","M35",0.00639999999998508,0.0757396449702454,-0.0144000000000233,-0.170414201183725,0.0326000000000022,"07__M35__M40_free_narr",75.7209,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"^a","mas_^ala_","Free narrative","M35",0.00650000000001683,0.0769230769232839,-0.00795000000002233,-0.0940828402369602,0.0389999999999873,"07__M35__M40_free_narr",75.3933,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"^a","mas_^ala_","Free narrative","M35",0.00650000000001683,0.0769230769232839,-0.0014500000000055,-0.0171597633136763,0.0455000000000041,"07__M35__M40_free_narr",74.8771,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00639999999998508,0.0757396449702454,0.00499999999999545,0.0591715976330883,0.0520000000000209,"07__M35__M40_free_narr",74.4838,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00650000000001683,0.0769230769232839,0.0114499999999964,0.135502958579853,0.058400000000006,"07__M35__M40_free_narr",74.344,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00659999999999172,0.0781065088756497,0.0180000000000007,0.21301775147932,0.0649000000000228,"07__M35__M40_free_narr",74.1215,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00659999999999172,0.0781065088756497,0.0245999999999924,0.291124260354969,0.0715000000000146,"07__M35__M40_free_narr",73.7587,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00670000000002346,0.0792899408286882,0.03125,0.369822485207138,0.0781000000000063,"07__M35__M40_free_narr",73.5825,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00679999999999836,0.0804733727810539,0.0380000000000109,0.449704142012009,0.0848000000000297,"07__M35__M40_free_narr",73.8838,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00669999999996662,0.0792899408280155,0.0447499999999934,0.529585798816544,0.0916000000000281,"07__M35__M40_free_narr",74.6081,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00670000000002346,0.0792899408286882,0.0514499999999884,0.608875739644896,0.0982999999999947,"07__M35__M40_free_narr",75.119,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00679999999999836,0.0804733727810539,0.0581999999999994,0.688757396449767,0.105000000000018,"07__M35__M40_free_narr",75.2343,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00679999999999836,0.0804733727810539,0.0649999999999977,0.769230769230821,0.111800000000017,"07__M35__M40_free_narr",75.1671,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.00689999999997326,0.0816568047334197,0.0718499999999835,0.850295857988058,0.118600000000015,"07__M35__M40_free_narr",75.1679,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"l","mas_^ala_","Free narrative","M35",0.0069000000000301,0.0816568047340924,0.0787499999999852,0.931952662721814,0.125499999999988,"07__M35__M40_free_narr",75.2711,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.0070999999999799,0.084023668638824,0.0857499999999902,1.01479289940827,0.132400000000018,"07__M35__M40_free_narr",75.2257,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.0070999999999799,0.084023668638824,0.0928499999999701,1.0988165680471,0.139499999999998,"07__M35__M40_free_narr",74.685,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00720000000001164,0.0852071005918625,0.0999999999999659,1.18343195266244,0.146599999999978,"07__M35__M40_free_narr",73.853,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00749999999999318,0.0887573964496325,0.107349999999968,1.27041420118319,0.15379999999999,"07__M35__M40_free_narr",73.4496,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00740000000001828,0.0875739644972667,0.114799999999974,1.35857988165664,0.161299999999983,"07__M35__M40_free_narr",73.9381,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00749999999999318,0.0887573964496325,0.12224999999998,1.44674556213009,0.168700000000001,"07__M35__M40_free_narr",74.5387,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00760000000002492,0.089940828402671,0.129799999999989,1.53609467455624,0.176199999999994,"07__M35__M40_free_narr",74.9748,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00769999999999982,0.0911242603550367,0.137450000000001,1.62662721893509,0.183800000000019,"07__M35__M40_free_narr",75.5668,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00790000000000646,0.093491124260441,0.145250000000004,1.71893491124283,0.191500000000019,"07__M35__M40_free_narr",76.1857,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.0106999999999857,0.126627218934755,0.15455,1.82899408284043,0.199400000000026,"07__M35__M40_free_narr",76.1443,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00339999999999918,0.040236686390527,0.161599999999993,1.91242603550307,0.210100000000011,"07__M35__M40_free_narr",75.7114,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00339999999999918,0.040236686390527,0.164999999999992,1.9526627218936,0.21350000000001,"07__M35__M40_free_narr",75.5078,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"a","mas_^ala_","Free narrative","M35",0.00380000000001246,0.0449704142013355,0.168599999999998,1.99526627218953,0.21690000000001,"07__M35__M40_free_narr",75.3898,"Free narrative","l, Free narrative","l","Free narrative, mas_^ala_"
"u","s^ebg_ulo_","Free narrative","M35",0.00639999999998508,0.0823680823678978,-0.0479000000000269,-0.616473616474019,0.00209999999998445,"07__M35__M40_free_narr",72.7545,"Free narrative","l, Free narrative","l","Free narrative, s^ebg_ulo_"
"u","s^ebg_ulo_","Free narrative","M35",0.00639999999998508,0.0823680823678978,-0.0415000000000418,-0.534105534106121,0.00849999999996953,"07__M35__M40_free_narr",73.6842,"Free narrative","l, Free narrative","l","Free narrative, s^ebg_ulo_"
"u","s^ebg_ulo_","Free narrative","M35",0.00620000000003529,0.0797940797945411,-0.0352000000000317,-0.453024453024901,0.0148999999999546,"07__M35__M40_free_narr",74.5278,"Free narrative","l, Free narrative","l","Free narrative, s^ebg_ulo_"
"u","s^ebg_ulo_","Free narrative","M35",0.00630000000001019,0.0810810810812195,-0.0289500000000089,-0.372586872587021,0.0210999999999899,"07__M35__M40_free_narr",75.3648,"Free narrative","l, Free narrative","l","Free narrative, s^ebg_ulo_"
"u","s^ebg_ulo_","Free narrative","M35",0.00619999999997844,0.0797940797938096,-0.0227000000000146,-0.292149292149506,0.0274000000000001,"07__M35__M40_free_narr",76.1009,"Free narrative","l, Free narrative","l","Free narrative, s^ebg_ulo_"
